customer_id,first_name,last_name,email_address,gender,registration_date,state,phone,zip_code,is_active
CLI-041016,Irma,Prieto Madrid,albertourias@example.org,M,14/04/2023,Nuevo León,55-9635-3347 ext. 9152,43024,TRUE
CLI-034922,Inés,Baca Griego,,M,17/07/2023,Jalisco,81-0625-5467,37446,TRUE
CLI-018654,Óscar,Munguía Mata,villanuevalucas@example.net,M,25/08/2023,Nuevo León,222-3946-7616,54202,True
CLI-014648,Rosalia,Zepeda Valverde,palfaro@example.org,F,17/03/2019,Jalisco,222-2102-5613,85817,TRUE
CLI-041946,Alfredo,Rosario Salcido,santiagomontalvo@example.org,M,01/10/2024,Nuevo León,33-5101-4480,88289,FALSE
CLI-033464,Dalia,Alonso Lovato,tvelasco@example.com,F,14/03/2024,Jalisco,33-3271-8235,50552,true
CLI-009581,Dolores,Caraballo Villaseñor,mbustos@example.org,F,27/09/2023,Nuevo León,998-0911-2572,72416,true
CLI-033027,Elisa,Anaya Velázquez,gguerra@example.net,M,28/04/2020,Nuevo León,55-1419-6560 ext. 2700,86977,True
CLI-021264,Carlos,Sauceda Madera,djiminez@example.com,M,29/09/2020,Nuevo León,998-7880-9563,52164,True
CLI-046132,Florencia,Escobedo Valdés,zoe99@example.com,M,09/06/2021,Jalisco,33-3505-1760 ext. 6197,84732,true
CLI-030735,Santiago,Hernández Báez,silvanoteran@example.net,F,10/01/2020,Jalisco,55-0644-0086,61753,True
CLI-007637,Silvia,González Pulido,torresgustavo@example.net,M,23/07/2022,Jalisco,442-9241-3119,54772,True
CLI-050930,Nadia,Alemán de la O,bernardoarce@example.net,F,10/11/2023,Jalisco,998-1472-9025,26080,TRUE
CLI-035303,Estela,Torres Alba,tomas73@example.net,F,18/05/2024,Nuevo León,998-1029-3107,42440,TRUE
CLI-002643,Darío,Acosta Segovia,rayazeferino@example.net,F,16/05/2020,Jalisco,81-4520-1647,79843,TRUE
CLI-023575,Josefina,Pacheco Llamas,guillenrolando@example.net,F,22/11/2023,Jalisco,33-9145-7536,93733,true
CLI-048103,Carlos,Arias Quintana,gcoronado@example.net,M,18/09/2019,Jalisco,998-5639-4736 ext. 9684,56451,TRUE
CLI-023300,Rodolfo,Rosado Rosado,jdel-rio@example.com,M,15/01/2019,Nuevo León,442-7611-5803,98343,False
CLI-027322,Cristal,Melgar Quintanilla,,,28/10/2023,Jalisco,222-9326-3607,88903,TRUE
CLI-020482,Estela,Muñiz Zaragoza,luis14@example.com,M,10/09/2022,Jalisco,222-3560-8079,90074,true
CLI-034103,Mauricio,Téllez Orosco,,M,04/07/2021,Nuevo León,442-3446-0126 ext. 4526,52617,False
CLI-007211,Ivonne,Fonseca Molina,aurora28@example.com,F,29/12/2021,Jalisco,81-3366-5392,84857,true
CLI-009609,Estela,Muñoz Maya,,M,06/08/2019,Nuevo León,442-9276-8671,34068,false
CLI-047249,Citlali,Quintero Salcedo,auroraleiva@example.com,F,20/09/2021,Nuevo León,442-1545-5268,93859,true
CLI-022475,Soledad,Tirado Madera,antonio91@example.com,M,25/11/2022,Nuevo León,33-2886-6051,65251,true
CLI-009971,Cornelio,Tovar Maestas,camila39@example.org,null,09/09/2023,Jalisco,998-4263-2791,99922,TRUE
CLI-032255,Esperanza,Toro Briseño,graciela43@example.org,M,10/12/2020,Jalisco,33-9114-7602,10997,False
CLI-017243,Isabela,Sisneros Montez,vallesvictor@example.org,M,15/12/2023,Nuevo León,442-4569-6499,86646,true
CLI-044897,Julio,Cruz Aguirre,nadia41@example.net,F,15/07/2022,Jalisco,998-9200-5463,62008,TRUE
CLI-017022,Miriam,Gómez Véliz,soledad76@example.com,F,29/09/2022,Jalisco,998-4850-0204 ext. 9818,33510,TRUE
CLI-003180,Nadia,Serna Venegas,ivonneledesma@example.net,F,19/12/2021,Jalisco,998-6868-3373,none,True
CLI-037368,Jorge,Cortés Riojas,esperanza07@example.org,F,30/07/2024,Nuevo León,33-5011-1795,95298,True
CLI-042753,Francisco Javier,Manzanares Carrero,hermelinda08@example.net,M,31/07/2020,Jalisco,33-5449-4444 ext. 9297,11507,False
CLI-006772,Cristobal,Saucedo Llamas,conchitatamez@example.com,No especificado,07/04/2024,Jalisco,81-1019-5042 ext. 5895,39378,False
CLI-034701,Indira,de Anda Farías,maria-luisa60@example.org,F,30/05/2020,Nuevo León,33-9656-6302,64901,TRUE
CLI-009756,Marcela,Reyes Alvarez,ilse63@example.net,No especificado,11/12/2020,Jalisco,33-9454-0053,16643,True
CLI-051198,Germán,Montes Trujillo,wrascon@example.com,F,23/11/2019,Nuevo León,442-6040-4367,41931,TRUE
CLI-021835,José María,Martínez Guillen,polancogilberto@example.net,M,23/11/2021,Nuevo León,222-6651-6664,83060,TRUE
CLI-027272,María del Carmen,Roybal Salcedo,samuel97@example.com,M,22/08/2019,Jalisco,33-5147-8242,23490,TRUE
CLI-047759,Alvaro,Mena Vargas,prietogeorgina@example.net,M,02/03/2019,Jalisco,442-6017-6920,59740,True
CLI-049445,Rosario,de la Torre Castañeda,agustinvaldez@example.com,F,24/05/2020,Nuevo León,33-2411-6638,35690,TRUE
CLI-036097,Elsa,Reyna Leyva,isabel21@example.net,M,07/08/2024,Jalisco,81-0834-0481 ext. 7602,62964,TRUE
CLI-019537,Abel,Muñiz Santana,armendarizlaura@example.com,F,13/07/2024,Nuevo León,55-9594-8242,93765,TRUE
CLI-041616,Asunción,Corral López,helenabarragan@example.com,M,28/07/2024,Jalisco,442-3577-9961,12888,true
CLI-044775,Manuel,Concepción Fajardo,rosarioofelia@example.net,F,31/03/2019,Jalisco,81-6313-6082,99558,TRUE
CLI-051401,Karla,Núñez Martínez,debora18@example.com,F,22/04/2024,Jalisco,442-0446-1048,84965,True
CLI-036382,Francisco Javier,Negrón Crespo,yromo@example.org,F,18/04/2019,Nuevo León,55-3379-4696,26527,True
CLI-049308,Dulce,Otero Báez,dmartinez@example.org,F,04/01/2020,Nuevo León,81-8296-7190 ext. 5426,92437,true
CLI-042218,Carolina,Irizarry Cervantes,perla27@example.com,,30/06/2023,Nuevo León,442-5450-5339 ext. 9588,26886,TRUE
CLI-044947,Leonel,Quiñones Bravo,gilbertoleyva@example.org,NA,09/04/2024,Jalisco,81-9715-2400,47701,TRUE
CLI-003634,Eric,Solorio Palomino,carolinarivas@example.com,F,15/10/2024,Jalisco,222-2965-4381,95480,FALSE
CLI-047261,Espartaco,Terrazas Feliciano,blinares@example.com,F,02/07/2019,Nuevo León,55-1814-6302 ext. 4384,27698,true
CLI-049332,María Eugenia,Rosales Saucedo,sgranado@example.com,F,09/06/2021,Jalisco,55-0938-2957,91068,True
CLI-005274,Martha,Vásquez Esquivel,tellezhilda@example.net,F,28/05/2019,Nuevo León,222-1412-6093,61487,true
CLI-009209,Gabriel,Zapata Ceballos,zponce@example.org,No especificado,25/02/2023,Nuevo León,222-3918-7497 ext. 1757,77721,true
CLI-042455,Óliver,Benavides Velásquez,micaela65@example.com,M,06/06/2023,Jalisco,222-3537-8532,55880,true
CLI-035387,José María,Mares Marroquín,octaviopuga@example.net,M,14/05/2020,Nuevo León,81-2662-0372,94273,True
CLI-001898,Marcos,Vergara Meza,serafin32@example.com,F,15/05/2021,Nuevo León,442-7370-4336,92041,true
CLI-013286,Santiago,Olmos Benítez,maciasabigail@example.net,No especificado,02/02/2020,Jalisco,998-5364-9082,50028,True
CLI-035334,Concepción,Valdez Jaramillo,kmontanez@example.org,M,10/12/2021,Jalisco,55-1014-4438,50060,false
CLI-027198,Martín,Sierra Guerra,caridad65@example.com,M,09/11/2023,Nuevo León,442-9359-8918,94134,True
CLI-040529,Patricia,Vela Carrera,emilia40@example.com,F,20/10/2023,Nuevo León,998-0513-0904,60034,true
CLI-018207,Celia,Posada Farías,qrolon@example.com,M,19/03/2023,Nuevo León,81-9766-6212 ext. 2239,49020,true
CLI-048251,Oswaldo,Galván Contreras,victoria14@example.org,F,29/06/2024,Jalisco,55-1421-5545,26333,true
CLI-028973,Gerónimo,Linares Urías,cynthiacollado@example.net,F,29/09/2019,Jalisco,998-3881-5207,58018,true
CLI-030424,Beatriz,Nazario Pérez,,M,22/06/2020,Jalisco,442-8218-2095,99726,true
CLI-012026,Hernán,Zavala Maya,arandaabigail@example.net,M,03/09/2023,Jalisco,442-2941-9428,89605,TRUE
CLI-016121,Horacio,Ochoa Jiménez,navarretejudith@example.net,F,29/05/2021,Nuevo León,81-6005-1219 ext. 7827,64364,TRUE
CLI-034544,Cynthia,Galindo Flórez,hinojosamaria-jose@example.net,F,02/06/2021,Nuevo León,81-7124-5914,66401,True
CLI-035130,Natalia,Tamayo Alba,zsamaniego@example.com,F,09/08/2022,Nuevo León,998-6703-7333 ext. 5031,98676,true
CLI-028896,Camilo,Urbina de la Crúz,acarbajal@example.net,M,31/10/2023,Nuevo León,998-5505-5221,37024,True
CLI-017596,Gabriel,Alcántar Mayorga,perescesar@example.com,F,25/06/2019,Nuevo León,55-2436-8550,24842,true
CLI-038275,Sergio,López Orosco,ameliajiminez@example.com,F,05/06/2021,Jalisco,55-3943-4938,48292,True
CLI-033862,Héctor,Quesada Magaña,ralmanza@example.net,F,21/12/2020,Nuevo León,442-1336-5213,13769,FALSE
CLI-033843,Beatriz,Sáenz Monroy,irmavigil@example.org,M,25/08/2023,Nuevo León,998-6593-9777 ext. 4796,n/a,True
CLI-035656,María Teresa,Cepeda Solís,palominomaria@example.com,F,22/01/2023,Nuevo León,442-9269-3029,77146,True
CLI-047560,Eloy,Montero Duarte,bertaduarte@example.net,F,25/04/2022,Jalisco,55-1909-0510,89907,true
CLI-034909,Humberto,Bueno Armendáriz,monicaduenas@example.net,F,10/03/2019,Jalisco,81-6452-8362,20872,false
CLI-005907,Daniela,Salcido Urbina,josrendon@example.net,M,31/05/2024,Nuevo León,222-9386-1540,53896,TRUE
CLI-030730,Javier,Mares Guevara,vzepeda@example.org,F,27/10/2020,Jalisco,55-7135-9814 ext. 4588,71337,true
CLI-047347,Irma,Navarrete Raya,baezalejandro@example.net,M,13/09/2021,Jalisco,33-2796-7259,10682,true
CLI-001200,Virginia,Roldán Ceja,patricio63@example.com,M,13/04/2021,Jalisco,222-1111-4395,96439,false
CLI-039017,Irma,Vásquez Mayorga,lmiranda@example.com,M,01/05/2022,Nuevo León,998-1295-3568 ext. 8442,56725,FALSE
CLI-029506,Amanda,Palacios Ureña,velizconcepcion@example.net,M,15/11/2023,Nuevo León,55-4984-5780,15986,True
CLI-044801,Nayeli,Alvarez Rangel,,F,17/04/2024,Nuevo León,442-2169-5935,49563,TRUE
CLI-035649,Hilda,Partida Escalante,pmondragon@example.com,F,30/12/2021,Jalisco,998-7636-4264,45219,true
CLI-027448,Abril,Cano Villa,elviracordero@example.net,M,09/11/2020,Nuevo León,442-4405-5794,89810,True
CLI-008311,José Eduardo,Salinas Rosado,ana-luisa63@example.org,No especificado,19/08/2023,Nuevo León,33-7745-3422 ext. 8536,94773,True
CLI-016076,Esmeralda,Archuleta Saucedo,rosarioirizarry@example.org,M,26/11/2022,Jalisco,442-8824-8868 ext. 6809,63273,true
CLI-009929,Emiliano,Pizarro Estévez,david30@example.net,M,25/02/2024,Jalisco,222-4724-5054,75395,true
CLI-032844,Abel,de la O Cervantes,terrazasamanda@example.net,M,11/02/2022,Jalisco,998-9256-9890 ext. 638,96765,True
CLI-003871,Bruno,Mares Fierro,julia38@example.net,F,11/01/2021,Nuevo León,81-1272-3117,67178,TRUE
CLI-021596,Rodolfo,Montez Contreras,gilmarcela@example.org,M,07/09/2023,Nuevo León,55-0717-9715 ext. 6661,54383,TRUE
CLI-049785,Hermelinda,Serrato Cotto,madridfelipe@example.net,M,12/04/2024,Nuevo León,442-4485-9534,10702,true
CLI-024378,José María,Lerma Montes,jesuscasares@example.net,M,14/01/2019,Jalisco,33-9405-6135 ext. 3363,70375,true
CLI-003410,Zoé,Saucedo Zarate,yolanda50@example.org,F,20/12/2021,Jalisco,442-3554-1280,74303,TRUE
CLI-023498,Laura,Parra Munguía,ureyes@example.net,F,20/06/2019,Jalisco,998-9486-0590,28660,true
CLI-003221,Jesús,Archuleta Leal,nicolas00@example.com, ,27/07/2024,Jalisco,442-2950-5906,16854,TRUE
CLI-008169,Arcelia,Ruiz Cabán,reneparedes@example.net,M,01/02/2022,Jalisco,81-0632-9623,96137,true
CLI-032183,Diego,de León Benavides,kmarin@example.com,M,10/05/2021,Nuevo León,222-4838-3205,57714,True
CLI-045298,Clemente,Collado Arce,natividadmunoz@example.org,M,29/05/2023,Jalisco,998-6149-8640,60515,TRUE
CLI-011605,Camilo,Garica Ordóñez,qmadrigal@example.com,F,28/12/2019,Jalisco,442-0362-8691 ext. 2530,16542,True
CLI-033328,José Luis,Barrientos Luevano,serranoruben@example.org,M,20/12/2023,Jalisco,222-8019-7119,76953,True
CLI-041359,Dalia,Curiel Palomo,iozuna@example.com,F,26/07/2022,Nuevo León,33-6062-5142,18556,FALSE
CLI-020876,Irene,Mesa Ulibarri,monterovictoria@example.org,-,01/07/2021,Jalisco,55-1291-1208 ext. 4197,92287,True
CLI-018008,Josefina,Varela Tello,,M,30/07/2024,Jalisco,222-0689-6871,43172,TRUE
CLI-007948,Fabiola,Pizarro Candelaria,arellanoelvia@example.net,M,02/09/2024,Nuevo León,81-2503-6718,98109,FALSE
CLI-000045,Pamela,Negrón Domínguez,,M,17/03/2023,Nuevo León,33-7427-2390,76789,true
CLI-026841,Manuel,Olivera Tello,mirelespedro@example.org,M,20/10/2020,Nuevo León,55-2337-9995,90533,False
CLI-000844,Juan Carlos,Cepeda Becerra,merinoreynaldo@example.com,F,21/05/2020,Jalisco,33-1874-4619,73686,True
CLI-042590,Martha,Tejeda Cortez,sfierro@example.org,F,10/05/2024,Jalisco,442-1097-1028,47839,true
CLI-037880,Jacinto,Meraz Téllez,juan-carlos58@example.com,F,12/07/2024,Jalisco,33-5151-6091,26103,TRUE
CLI-029098,Alma,Barreto Soliz,eloysantacruz@example.net,No especificado,31/03/2020,Nuevo León,55-3118-7576 ext. 7608,74921,TRUE
CLI-023698,Mitzy,Barragán Ortega,ivalle@example.net,No especificado,02/01/2021,Jalisco,998-0401-7698,n/a,TRUE
CLI-051443,Florencia,Pedraza Jáquez,gamezlilia@example.org,F,20/07/2021,Nuevo León,55-0591-8431,93103,true
CLI-047988,Diego,Rojas Villa,gurulealfredo@example.net,F,19/06/2022,Nuevo León,442-2337-1521,66648,True
CLI-032350,Estefanía,Reyna Osorio,collazomaria-cristina@example.net,M,02/07/2022,Nuevo León,222-0861-8565,95037,True
CLI-028751,Indira,Frías de la Rosa,camilo45@example.com,F,27/11/2022,Jalisco,55-7461-8511,72663,false
CLI-029293,Lorena,Leiva Mota,guerragloria@example.net,No especificado,25/09/2020,Nuevo León,33-5483-4031,16963,true
CLI-018328,Elvira,Anguiano Ávila,gastelumrufino@example.net,M,24/02/2023,Jalisco,222-3838-4149,32315,True
CLI-018231,Irene,Maestas Sepúlveda,xbenavides@example.net,F,29/01/2023,Nuevo León,81-5703-2527,73640,True
CLI-026604,Elisa,Bonilla Flores,hgurule@example.org,F,09/11/2022,Nuevo León,33-2220-9540,59342,false
CLI-022211,Guadalupe,Rivero Castellanos,gloriavasquez@example.com,M,31/05/2024,Jalisco,222-8587-5360,30696,False
CLI-023380,Noemí,Maya Ordóñez,miriambarreto@example.com,F,23/09/2020,Jalisco,81-9749-5363,66309,true
CLI-009605,Hernán,Orosco Gamboa,isabela88@example.org,F,31/03/2021,Nuevo León,81-6447-2978,49633,True
CLI-030865,Rafaél,Iglesias Urías,debora87@example.com,M,16/10/2023,Nuevo León,222-6429-3487 ext. 1774,72884,true
CLI-011227,Carlota,Vela Ortiz,fernandoalcaraz@example.net,M,13/01/2022,Jalisco,81-8397-1539,84856,True
CLI-026030,Trinidad,Zúñiga González,gilbertosanabria@example.com,F,14/04/2024,Nuevo León,81-2005-3278,58860,True
CLI-021837,Marisol,Moreno Lozada,zmesa@example.net,M,11/05/2019,Nuevo León,55-8804-0243,46891,true
CLI-003927,Mario,Vásquez Zúñiga,isabelbrito@example.com,F,15/04/2023,Nuevo León,442-4167-3586,60568,TRUE
CLI-009308,Araceli,Madera de la Rosa,jaime38@example.org,No especificado,28/08/2022,Jalisco,222-8855-0629 ext. 2258,51068,True
CLI-012515,Frida,Rivera Cabrera,cristalapodaca@example.com,F,04/10/2021,Jalisco,81-6262-6412,39256,true
CLI-004589,Dolores,Loya Cuellar,elizondojeronimo@example.com,M,21/04/2021,Jalisco,222-0107-8367 ext. 6782,31671,True
CLI-020015,Rodolfo,Rentería Nájera,tvillalpando@example.net,F,12/06/2019,Jalisco,222-1584-6790,26409,True
CLI-012018,Adela,Medrano Juárez,angelveliz@example.org,No especificado,24/12/2020,Jalisco,81-3929-2283 ext. 1479,14642,TRUE
CLI-026326,José María,Mireles Tello,pcarrera@example.org,F,18/11/2023,Jalisco,442-2988-5856,87516,FALSE
CLI-052166,Catalina,Villareal Cuellar,rmorales@example.org,M,27/09/2019,Jalisco,55-8395-2245,97285,True
CLI-019420,Ana,Montoya Zamora,israelrolon@example.org,M,11/06/2024,Jalisco,33-6604-1345 ext. 3653,24765,FALSE
CLI-031301,Hugo,Maldonado Murillo,munizjuana@example.com,M,09/05/2021,Jalisco,33-4201-3453,37306,True
CLI-040476,Marco Antonio,Vega Téllez,daliavalladares@example.com,F,25/03/2023,Jalisco,998-7877-2097,78471,true
CLI-021167,Martha,Bahena Batista,lindarocha@example.net,No especificado,24/02/2019,Nuevo León,81-6999-1049 ext. 3438,94485,false
CLI-037172,Rosario,Tamayo Carbajal,zreynoso@example.net,M,31/12/2022,Nuevo León,81-4277-2668 ext. 9143,42150,TRUE
CLI-019617,Benjamín,Montero Báez,rosahernandez@example.com,M,31/03/2022,Jalisco,55-8873-5010 ext. 3414,22964,true
CLI-040674,Sergio,Rentería Correa,caballerocecilia@example.com,M,24/05/2020,Nuevo León,998-1375-7274,92065,True
CLI-030701,Helena,Lozano Heredia,anacaraballo@example.org,No especificado,13/12/2022,Jalisco,81-1667-6691,79090,TRUE
CLI-012465,Amalia,Cotto Casárez,carreranatalia@example.com,F,09/01/2020,Nuevo León,33-7233-4083,null,True
CLI-021695,Nayeli,Treviño Mireles,gerardomiranda@example.org,M,23/05/2019,Nuevo León,81-2323-9691,21530,TRUE
CLI-027254,Rosalia,Reyna Ceballos,violeta72@example.org,No especificado,11/01/2019,Jalisco,81-2319-9231,30129,TRUE
CLI-009981,Paulina,Vela Almanza,jesuscarbajal@example.net,M,12/05/2020,Nuevo León,222-7159-8417 ext. 3890,76289,TRUE
CLI-021600,Concepción,Carrasco Urrutia,jonas13@example.net,No especificado,26/02/2022,Jalisco,81-6477-0743,37959,True
CLI-037915,Wilfrido,Zapata Cabrera,bcollazo@example.org,F,31/12/2024,Jalisco,33-0712-4651,80485,TRUE
CLI-036349,Guadalupe,Mena Saldaña,galarzamarco-antonio@example.com,F,20/02/2023,Jalisco,222-6509-4583,41702,True
CLI-013145,Germán,Barrios Vásquez,estherrivas@example.com,F,04/03/2020,Jalisco,222-9817-6725 ext. 7769,72398,TRUE
CLI-018305,María Eugenia,Ulloa Avilés,wchacon@example.com,M,29/06/2021,Jalisco,55-0604-7409,15777,TRUE
CLI-023442,Iván,Tovar Maestas,agustinalva@example.com,M,29/03/2020,Jalisco,222-7264-3260 ext. 1158,33724,True
CLI-024415,Flavio,Ocampo Ceballos,obonilla@example.net,M,16/07/2019,Jalisco,998-6237-3671 ext. 5807,97305,False
CLI-021000,Amelia,Quintero Alcaraz,granadosvanesa@example.net,F,19/04/2024,Jalisco,222-7451-6511,41448,True
CLI-010659,Omar,Avilés Manzanares,minerva45@example.net,F,28/04/2019,Jalisco,222-0596-0865,60971,true
CLI-015742,Ariadna,Casares Ramos,abigail38@example.net,M,21/03/2024,Jalisco,442-7499-2821 ext. 9625,80297,true
CLI-042607,Pamela,Villarreal Sanabria,wholguin@example.com,M,14/01/2021,Jalisco,222-7122-6310,72104,True
CLI-026279,Benjamín,Carranza Pedroza,zvera@example.net,null,05/03/2024,Jalisco,55-3527-8632 ext. 6045,81664,true
CLI-000680,Victoria,Acuña Carvajal,andrea03@example.com,M,02/05/2019,Jalisco,55-9386-9499 ext. 3799,66820,TRUE
CLI-029172,Isabela,Hernádez Nevárez,espartaurrutia@example.com,F,07/07/2023,Jalisco,81-6334-7254,18405,true
CLI-013067,Irene,Villareal Cedillo,mmadrid@example.net,No especificado,14/01/2024,Nuevo León,33-1514-0415,77898,True
CLI-051442,Jos,Gallegos Blanco,yaviles@example.com,M,12/12/2020,Jalisco,998-5123-0269,16518,true
CLI-008768,Judith,Mota Delgado,,M,13/12/2022,Nuevo León,222-4210-0783 ext. 3064,86093,FALSE
CLI-038798,Francisca,Ruiz de la Fuente,hfigueroa@example.com,No especificado,30/10/2023,Nuevo León,222-8546-2563,86718,FALSE
CLI-051872,Abraham,Páez Guerrero,tcarrero@example.org,M,17/09/2023,Nuevo León,442-6825-9927,14570,false
CLI-029827,Ramón,Pedraza Venegas,geronimovenegas@example.net,F,04/04/2021,Nuevo León,998-1205-2241,91079,true
CLI-034108,Daniela,Salcedo Armenta,kiglesias@example.net,F,16/06/2021,Nuevo León,998-6419-2017,79156,TRUE
CLI-025612,Natalia,Granados Ornelas,nayelicordero@example.org,F,16/02/2023,Jalisco,442-8075-2096,NULL,True
CLI-052952,Rodolfo,Olivárez Otero,tduenas@example.com,F,23/11/2022,Jalisco,998-4916-3680,32440,true
CLI-026473,Trinidad,Mojica Ochoa,maciasaldonza@example.org,M,20/07/2024,Nuevo León,222-0878-6193,55443,false
CLI-035641,Homero,Benavídez Tejeda,armentarodrigo@example.com,M,07/03/2023,Jalisco,998-4674-4827,33301,True
CLI-003518,Gustavo,Pantoja Amaya,halmaraz@example.net,M,03/10/2024,Jalisco,998-4860-2541,24951,true
CLI-018704,Barbara,Nevárez Armas,,M,27/01/2022,Nuevo León,222-5126-3239 ext. 5150,98417,true
CLI-044639,Barbara,Nava Aguirre,eugenio97@example.org,M,01/12/2024,Nuevo León,55-0629-1604,19004,False
CLI-046962,Zacarías,Arce Brito,adriana71@example.org,M,18/06/2019,Jalisco,55-3449-6011,35859,FALSE
CLI-047387,Manuel,Ibarra Morales,abel16@example.org,F,06/04/2023,Nuevo León,33-4727-7116,73103,TRUE
CLI-040626,Micaela,Quintanilla Arias,zacariaspena@example.com,No especificado,26/03/2022,Nuevo León,55-9819-2450,49328,TRUE
CLI-015852,Uriel,Maya Farías,mirelesfelix@example.com,M,22/04/2022,Nuevo León,222-5095-0301 ext. 3121,73328,TRUE
CLI-011211,Emilio,Cadena Garay,godinezruby@example.net,M,17/12/2020,Jalisco,81-8387-0374 ext. 9700,85007,True
CLI-037101,Eric,Osorio Robles,lopezmarcos@example.net,F,07/02/2021,Nuevo León,33-4118-0162,37343,true
CLI-035279,Nayeli,Guillen Ulloa,merazelvira@example.net,No especificado,27/04/2020,Jalisco,81-2555-6632 ext. 9285,91998,true
CLI-052634,Irma,Covarrubias Márquez,bruno46@example.com,M,12/07/2022,Jalisco,222-1268-3857,30944,false
CLI-029759,Guillermo,Montalvo Serrano,jamador@example.net,M,08/03/2021,Jalisco,998-3044-1604 ext. 2603,47101,TRUE
CLI-019587,María Elena,Toro Guillen,claudia92@example.com,No especificado,10/06/2023,Nuevo León,33-4550-0700,37678,True
CLI-035066,Mauro,Gómez Batista,hernanmota@example.net,F,02/10/2021,Jalisco,222-0665-8295 ext. 9998,39866,False
CLI-047166,Federico,Marrero Casanova,ines22@example.org,F,22/12/2020,Nuevo León,222-5207-8604,89584,True
CLI-023754,Leonardo,Blanco Cortez,ecarrion@example.org,F,05/01/2021,Nuevo León,222-6474-6602,60230,FALSE
CLI-013396,Araceli,Balderas Soliz,estela92@example.org,M,14/10/2022,Nuevo León,222-8361-5885,98963,True
CLI-002970,Mayte,Pineda Serrato,verajeronimo@example.org,No especificado,06/05/2022,Jalisco,222-8147-6205,67958,true
CLI-015962,Raúl,Varela Olmos,anayajuan-carlos@example.com,No especificado,02/09/2021,Nuevo León,998-1337-2862 ext. 1292,42006,True
CLI-037481,Vicente,Arguello Rodarte,alonso02@example.net,M,09/12/2022,Nuevo León,55-4451-8561 ext. 2938,51657,true
CLI-020234,Teodoro,Guevara Alba,,No especificado,26/01/2020,Jalisco,55-0589-2771,90663,TRUE
CLI-021957,Rafaél,Valdivia Elizondo,wjuarez@example.com,n/a,09/10/2020,Jalisco,442-8896-2932,50879,false
CLI-016440,Daniela,Linares Villanueva,velezespartaco@example.net,F,17/05/2023,Jalisco,442-0216-5869,68120,TRUE
CLI-002429,Samuel,Arias Caldera,hquesada@example.com,F,16/01/2021,Nuevo León,442-3889-8537,N/A,True
CLI-047854,Carmen,Lovato Rael,diegomena@example.org,M,09/05/2019,Jalisco,33-9036-7585 ext. 3178,20461,True
CLI-020095,Norma,Arevalo Ordóñez,octaviobarraza@example.net,M,03/03/2019,Jalisco,998-4138-1589 ext. 2105,n/a,True
CLI-009182,Tomás,Pedraza Miranda,onarvaez@example.org,F,18/07/2023,Nuevo León,222-2751-3136,56004,True
CLI-037803,Mateo,Espinoza Figueroa,ctejada@example.org,F,03/02/2021,Jalisco,81-2017-8241,66970,True
CLI-019963,Gregorio,Morales Perea,isabel56@example.org,M,21/02/2019,Nuevo León,33-0751-8501,70135,TRUE
CLI-042684,Elvira,Alvarado Lucero,vicente88@example.org,M,02/05/2024,Nuevo León,998-5949-8157,80526,True
CLI-018825,Cristobal,Monroy Serna,,,09/05/2020,Jalisco,33-5476-3317,11417,true
CLI-017962,Pedro,Hurtado Orozco,qleon@example.net,No especificado,11/11/2023,Jalisco,81-1662-1918,18800,FALSE
CLI-015548,Francisco Javier,Narváez Valverde,carolina85@example.org,M,19/02/2023,Jalisco,55-3403-5323,84834,FALSE
CLI-044525,Salvador,Zamudio Ledesma,aida41@example.org,M,12/12/2021,Jalisco,55-9054-5844,33168,TRUE
CLI-047561,María José,Leyva Aranda,ucortes@example.com,F,17/03/2020,Nuevo León,81-1663-0199,37708,True
CLI-042440,Karina,Saucedo Rangel,fulloa@example.com,No especificado,20/12/2021,Jalisco,81-7909-6755 ext. 2232,15839,TRUE
CLI-002175,Rosalia,Barraza Solorzano,luis-miguelmurillo@example.org,M,25/03/2021,Nuevo León,442-0504-0731,54149,TRUE
CLI-007220,Augusto,Patiño Manzanares,urielpolanco@example.com,M,08/08/2019,Nuevo León,55-0374-8719,77910,TRUE
CLI-048346,Olivia,Loya Archuleta,wgiron@example.net,No especificado,15/10/2022,Nuevo León,81-3255-9792,39932,TRUE
CLI-011434,Maximiliano,Cadena Alcántar,granadospedro@example.com,F,08/01/2019,Nuevo León,222-9157-4390 ext. 8668,60575,True
CLI-027761,Julio César,Iglesias Jaime,peraltaeloisa@example.net,No especificado,12/09/2021,Nuevo León,222-2133-8223,84638,TRUE
CLI-008543,Virginia,Villagómez Cornejo,zcasarez@example.net,F,12/10/2019,Nuevo León,998-1614-5905,75694,True
CLI-043116,Serafín,Valverde Lozada,rosario60@example.org,M,24/11/2021,Jalisco,442-4155-4070,55314,false
CLI-025515,Fabiola,Padilla Jaramillo,hermelindasoliz@example.net,F,06/06/2020,Nuevo León,222-7626-9512 ext. 7318,57212,true
CLI-029429,Esther,Guerra Quesada,tovarpaola@example.net,No especificado,01/01/2022,Nuevo León,81-9764-1517,71492,TRUE
CLI-001163,Elvia,Sarabia Cano,cpatino@example.org,F,09/03/2023,Nuevo León,33-8255-5380,25899,FALSE
CLI-006361,Micaela,Holguín Cano,moralesflorencia@example.net,null,09/04/2024,Nuevo León,998-3742-0644 ext. 7683,83153,TRUE
CLI-000016,Esteban,Esparza Mendoza,upina@example.org,F,19/10/2021,Nuevo León,33-8668-0124,40095,true
